message_id,date,time,utc,from_name,text,clean_text,word_count
message2496,16.6.2025,13:45:40,UTC+01:00,Jorge Buxadé 🇪🇸,"Convocados por el Jefe y nuestro secretario general, reunión de portavoces para análisis situación actual y dar la bienvenida a María y Joaquín, nuevos portavoces de sanidad y educación.",convocados por el jefe y nuestro secretario general reunión de portavoces para análisis situación actual y dar la bienvenida a maría y joaquín nuevos portavoces de sanidad y educación,29
message2566,16.7.2025,12:11:20,UTC+01:00,Jorge Buxadé 🇪🇸,"La exposición sobre el Valle de los Caídos y todo su conjunto monumental y paisajístico en el Parlamento Europeo ha sido un éxito. Éxito de asistencia viendo lo que es habitual aquí. Éxito por la presencia de
@kingagalMEP
@tangercorreamep
@FabriceLeggeri
@buczek_tomasz
y otros eurodiputados y asistentes de diversas delegaciones de
@PatriotsEP
@ecrgroup
y @AfD
Y éxito porque el boicot de los tristes zurdos y separatistas se quedó en un berrinche y una foto de perdedores.
#LaCruzNoSeToca",la exposición sobre el valle de los caídos y todo su conjunto monumental y paisajístico en el parlamento europeo ha sido un éxito éxito de asistencia viendo lo que es habitual aquí éxito por la presencia de kingagalmep tangercorreamep fabriceleggeri buczek_tomasz y otros eurodiputados y asistentes de diversas delegaciones de patriotsep ecrgroup y afd y éxito porque el boicot de los tristes zurdos y separatistas se quedó en un berrinche y una foto de perdedores lacruznosetoca,76
message271,16.8.2020,10:02:37,UTC+01:00,Jorge Buxadé 🇪🇸,"El Gobierno incrementa en un 76% la concesión de nacionalidad española a extranjeros durante el año 2019.
https://twitter.com/Jorgebuxade/status/1294898662884155392?s=20",el gobierno incrementa en un 76 la concesión de nacionalidad española a extranjeros durante el año 2019,17
message1503,16.9.2024,23:24:27,UTC+01:00,Jorge Buxadé 🇪🇸,"14 de septiembre de 2024
Hoy he expuesto Diez medidas sencillas y claras para combatir la inmigración masiva y descontrolada y el terror islamista de falsos refugiados en el pleno de Estrasburgo.
No sé si les ha gustado, pero es lo que hay.",14 de septiembre de 2024 hoy he expuesto diez medidas sencillas y claras para combatir la inmigración masiva y descontrolada y el terror islamista de falsos refugiados en el pleno de estrasburgo no sé si les ha gustado pero es lo que hay,43
message1606,17.10.2024,19:49:19,UTC+01:00,,No tienen vergüenza. Puñetera invasión y PSOE-PP diciendo que pobres mujeres y niños,no tienen vergüenza puñetera invasión y psoe-pp diciendo que pobres mujeres y niños,13
message1701,17.11.2024,22:40:44,UTC+01:00,Jorge Buxadé 🇪🇸,"Que los sindicatos de rojiverdes subvencionados acusan a VOX de sacarles los colores. Mañana, en Bruselas!!!
https://x.com/jorgebuxade/status/1858263152472838495?s=52&t=4Dpj8sxD4MIM1vxPLSBcFQ",que los sindicatos de rojiverdes subvencionados acusan a vox de sacarles los colores mañana en bruselas,16
message356,17.12.2020,13:55:09,UTC+01:00,Jorge Buxadé 🇪🇸,"📣 Mi última intervención del año en Pleno del PE en recordatorio de dos verdades que la izquierda quiere sepultar en leyes liberticidas:
#TodasLasVidasImportan
#LaViolenciaNoTieneGénero
.
Atentados de ETA sin justicia, niñas tuteladas abusadas en Menorca y ahora
#LeyDeLaMuerte",mi última intervención del año en pleno del pe en recordatorio de dos verdades que la izquierda quiere sepultar en leyes liberticidas todaslasvidasimportan laviolencianotienegénero atentados de eta sin justicia niñas tuteladas abusadas en menorca y ahora leydelamuerte,37
message1819,17.12.2024,22:39:52,UTC+01:00,,"Denunciar la complicidad de Bruselas y de Pp-PSOe con Marruecos hasta el final, ya sea sánchez o von der Leyen",denunciar la complicidad de bruselas y de pp-psoe con marruecos hasta el final ya sea sánchez o von der leyen,20
message1813,17.12.2024,17:15:38,UTC+01:00,Jorge Buxadé 🇪🇸,"¡Por la libertad de Venezuela!
@MariaCorinaYA
lanza desde el lugar donde vive oculta del régimen criminal de Maduro un hermoso y sentido discurso durante la entrega del Premio Sajarov, que hoy ha recibido junto a
@EdmundoGU",por la libertad de venezuela mariacorinaya lanza desde el lugar donde vive oculta del régimen criminal de maduro un hermoso y sentido discurso durante la entrega del premio sajarov que hoy ha recibido junto a edmundogu,36
message2001,17.2.2025,19:01:41,UTC+01:00,Jorge Buxadé 🇪🇸,"🔴 VOX es el único partido que no se somete al Diktat progre de los Pactos de Estados sobre violencia de género 🔴
La violencia requiere presencia y acción policial, decisiones judiciales ágiles y una severa política criminal: penas más altas y expulsión si el autor es extranjero.
El reparto de millones de euros entre entes públicos y privados, la propaganda anti-paternidad, los bancos pintados de violeta, el adoctrinamiento contra los varones en la escuela, los puntos de encuentro y los carteles en las calles, los juzgados especializados y la inversión de la carga de la prueba, no sirven para nada. Es un hecho.
El único discurso público y promovido de sometimiento de la mujer es el que difunde el islam político.
Bien por
@VOX_Congreso",vox es el único partido que no se somete al diktat progre de los pactos de estados sobre violencia de género la violencia requiere presencia y acción policial decisiones judiciales ágiles y una severa política criminal penas más altas y expulsión si el autor es extranjero el reparto de millones de euros entre entes públicos y privados la propaganda anti-paternidad los bancos pintados de violeta el adoctrinamiento contra los varones en la escuela los puntos de encuentro y los carteles en las calles los juzgados especializados y la inversión de la carga de la prueba no sirven para nada es un hecho el único discurso público y promovido de sometimiento de la mujer es el que difunde el islam político bien por vox_congreso,123
message2000,17.2.2025,00:02:12,UTC+01:00,,"📢 ¡El Gobierno abandona a nuestros soldados y despilfarra en inmigración ilegal!
🔴 Mientras los cuarteles militares están en ruinas, gastan millones en centros para inmigrantes ilegales.
📌 ¿A qué se destina el dinero de los españoles?
💰 1.200.000 € para reformar instalaciones militares… ¡pero no para nuestros soldados, sino para inmigrantes ilegales!
📍 En Tenerife: reforma de un Centro de Atención Temporal de Extranjeros.
📍 En la isla del Hierro: mejoras en el Centro de Primeras Llegadas.
❌ No hay dinero para mejorar las condiciones del Grupo de Reserva y Seguridad N.º 8 de la Guardia Civil en Canarias, pero sí para dar comodidad a los inmigrantes ilegales que llegan con las mafias y ONGs.
Mientras tanto, los españoles sufren:
🌊 Inundaciones en Valencia: sin ayudas.
🌋 Erupción en La Palma: sin soluciones.
⚠️ Es urgente un cambio en Europa. Los partidos patriotas debemos actuar para defender la propiedad, la libertad y la seguridad de los españoles.
✋ ¡Basta de despilfarrar el dinero de los españoles en la inmigración ilegal!",el gobierno abandona a nuestros soldados y despilfarra en inmigración ilegal mientras los cuarteles militares están en ruinas gastan millones en centros para inmigrantes ilegales a qué se destina el dinero de los españoles 1.200.000 para reformar instalaciones militares pero no para nuestros soldados sino para inmigrantes ilegales en tenerife reforma de un centro de atención temporal de extranjeros en la isla del hierro mejoras en el centro de primeras llegadas no hay dinero para mejorar las condiciones del grupo de reserva y seguridad n.º 8 de la guardia civil en canarias pero sí para dar comodidad a los inmigrantes ilegales que llegan con las mafias y ongs mientras tanto los españoles sufren inundaciones en valencia sin ayudas erupción en la palma sin soluciones es urgente un cambio en europa los partidos patriotas debemos actuar para defender la propiedad la libertad y la seguridad de los españoles basta de despilfarrar el dinero de los españoles en la inmigración ilegal,159
message2003,17.2.2025,21:05:37,UTC+01:00,Jorge Buxadé 🇪🇸,"🔴 Cataluña es bajo el gobierno socialista de Illa, el mismo gulag que bajo el separatismo oficial 🔴
Persecución al español.
Persecución al personal sanitario.
Persecución al mérito, la capacidad y la excelencia.
Todo bajo un gobierno socialista. Y sectario, y corrupto. Porque la mayor corrupción es la del cuerpo que se degrada, envilece y destruye.",cataluña es bajo el gobierno socialista de illa el mismo gulag que bajo el separatismo oficial persecución al español persecución al personal sanitario persecución al mérito la capacidad y la excelencia todo bajo un gobierno socialista y sectario y corrupto porque la mayor corrupción es la del cuerpo que se degrada envilece y destruye,54
message709,17.3.2022,12:52:19,UTC+01:00,Jorge Buxadé 🇪🇸,"Gasolina por las nubes, precio de la luz disparado, cesta de la compra encareciéndose, desempleo creciente, empleos precarios, salarios bajos.
La agenda del Gobierno está llevando al colapso a las clases medias y trabajadoras.
Es hora de
#QuePaguenEllos
su ruina: 19-M, 12:00.
https://twitter.com/vox_es/status/1504413253585223685",gasolina por las nubes precio de la luz disparado cesta de la compra encareciéndose desempleo creciente empleos precarios salarios bajos la agenda del gobierno está llevando al colapso a las clases medias y trabajadoras es hora de quepaguenellos su ruina 19-m 12:00,42
message999,17.3.2023,13:36:33,UTC+01:00,Jorge Buxadé 🇪🇸,"☄️Las líneas rojas del PP de sus pactos postelectorales.
María Guardiola, candidata del PP en Extremadura considera innegociable:
❌ El aborto como derecho irrenunciable.
❌ Promoción del colectivo LGTBI
❌ Doctrina sobre violencia de género.
❌ Promoción de la inmigración en cualquiera de sus formas.
No es mi opinión, es su posición.
Cartas sobre la mesa. El 28 de mayo nos jugamos todo.",las líneas rojas del pp de sus pactos postelectorales maría guardiola candidata del pp en extremadura considera innegociable el aborto como derecho irrenunciable promoción del colectivo lgtbi doctrina sobre violencia de género promoción de la inmigración en cualquiera de sus formas no es mi opinión es su posición cartas sobre la mesa el 28 de mayo nos jugamos todo,59
message2140,17.3.2025,14:04:34,UTC+01:00,Jorge Buxadé 🇪🇸,"El Sindicato Soldaridad pregunta:
¿Si Los grupos de ocupados extranjeros más numerosos según país de  procedencia son
🇲🇦Marruecos (350.433)
🇷🇴Rumanía (335.223)
🇨🇴Colombia (220.030)
🇮🇹Italia (192.544)
🇻🇪Venezuela (178.187),
Y hay 1.150.000 marroquíes en España.
¿De qué narices viven los 750.000 marroquíes que no están ocupados? Mira en tus bolsillos",el sindicato soldaridad pregunta si los grupos de ocupados extranjeros más numerosos según país de procedencia son marruecos 350.433 rumanía 335.223 colombia 220.030 italia 192.544 venezuela 178.187 y hay 1.150.000 marroquíes en españa de qué narices viven los 750.000 marroquíes que no están ocupados mira en tus bolsillos,48
message2143,17.3.2025,14:28:44,UTC+01:00,,"🔴 Declaración Oficial 🔴
El PP reconoce que su jefa es Úrsula y presume de alianza con el PSOE en Bruselas.
Tú ya lo sabías porque votaron juntos el Pacto Verde y el 90% de las veces.
Ahora debes contárselo a todo el mundo.
Es todo una puñetera estafa.",declaración oficial el pp reconoce que su jefa es úrsula y presume de alianza con el psoe en bruselas tú ya lo sabías porque votaron juntos el pacto verde y el 90 de las veces ahora debes contárselo a todo el mundo es todo una puñetera estafa,47
message2144,17.3.2025,15:46:20,UTC+01:00,Jorge Buxadé 🇪🇸,"📢 El Pacto Verde arruina a nuestros agricultores y destruye nuestra soberanía alimentaria
En Onda Cero denunciando cómo el Pacto Verde de Bruselas está devastando el campo español. La asfixia burocrática, las restricciones ideológicas y el abandono de la PAC están llevando a la ruina a nuestros agricultores, mientras la Unión Europea regala nuestro mercado a Marruecos, el que por cierto es el mayor exportador de tomates a la UE.
🚜 Menos ayudas para nuestros agricultores, más ventajas para productos de fuera.
📉 El resultado: precios bajos para el agricultor, cierre de explotaciones y dependencia alimentaria.
🔊 Escucha la entrevista completa aquí",el pacto verde arruina a nuestros agricultores y destruye nuestra soberanía alimentaria en onda cero denunciando cómo el pacto verde de bruselas está devastando el campo español la asfixia burocrática las restricciones ideológicas y el abandono de la pac están llevando a la ruina a nuestros agricultores mientras la unión europea regala nuestro mercado a marruecos el que por cierto es el mayor exportador de tomates a la ue menos ayudas para nuestros agricultores más ventajas para productos de fuera el resultado precios bajos para el agricultor cierre de explotaciones y dependencia alimentaria escucha la entrevista completa aquí,98
message2136,17.3.2025,08:32:47,UTC+01:00,,"Úrsula y Sánchez, Macron, Tusk o Feijóo. Misma estrategia que con el COVID:
❌ propaganda masiva para ocultar que la crisis europea es responsabilidad de su coalición.
❌ sacan de la “agenda” los problemas reales
❌ creación psicosis social.
❌ proponen grandes inversiones
❌ aplican la urgencia
❌ más impuestos, más deuda, más inflación
❌ se enriquecen unos pocos
❌ se empobrece la mayoría",úrsula y sánchez macron tusk o feijóo misma estrategia que con el covid propaganda masiva para ocultar que la crisis europea es responsabilidad de su coalición sacan de la agenda los problemas reales creación psicosis social proponen grandes inversiones aplican la urgencia más impuestos más deuda más inflación se enriquecen unos pocos se empobrece la mayoría,56
message2135,17.3.2025,08:25:58,UTC+01:00,,"•
Lo único que hay que darle al imán de Salt como a cualquiera que venga a España sin querer adaptarse a nuestra cultura es un billete de vuelta a su país.
En España no queremos personas que vengan a imponer el islamismo que denigra a las mujeres o la delincuencia y los disturbios que revienta barrios enteros generando inseguridad.",lo único que hay que darle al imán de salt como a cualquiera que venga a españa sin querer adaptarse a nuestra cultura es un billete de vuelta a su país en españa no queremos personas que vengan a imponer el islamismo que denigra a las mujeres o la delincuencia y los disturbios que revienta barrios enteros generando inseguridad,59
message2137,17.3.2025,09:16:41,UTC+01:00,Jorge Buxadé 🇪🇸,"No seré yo quien esculpe las altas responsabilidades de Mazón, pero es alucinante que el PP de Génova se sume a la cacería de sánchez, marlaska y ribera, que es cacería exculpatoria. Hasta en esto PP se somete a PSOE. Lo asumen todo.
Hasta la masacre personal.",no seré yo quien esculpe las altas responsabilidades de mazón pero es alucinante que el pp de génova se sume a la cacería de sánchez marlaska y ribera que es cacería exculpatoria hasta en esto pp se somete a psoe lo asumen todo hasta la masacre personal,47
message2138,17.3.2025,09:18:09,UTC+01:00,,"Si Mazón cae, ellos
Quedan libres de toda
Culpa; aunque tú y yo sabemos que Marlaska debió
Declarar la emergencia nacional (lo exigimos
El primer día), y Ribera es responsable en las fases de previsión, anticipación y mitigación de los riesgos.
Sánchez, porque es el autócrata y nada se hace ni deja de hacerse sin su placet",si mazón cae ellos quedan libres de toda culpa aunque tú y yo sabemos que marlaska debió declarar la emergencia nacional lo exigimos el primer día y ribera es responsable en las fases de previsión anticipación y mitigación de los riesgos sánchez porque es el autócrata y nada se hace ni deja de hacerse sin su placet,57
message2134,17.3.2025,08:22:47,UTC+01:00,Jorge Buxadé 🇪🇸,Feliz día de San Patricio a Irlanda y los irlandeses.,feliz día de san patricio a irlanda y los irlandeses,10
message2146,17.3.2025,16:14:07,UTC+01:00,Jorge Buxadé 🇪🇸,"Úrsula se va a Suráfrica a darle 5.100 millones de dólares de tu dinero a su gobierno antiblanco y antioccidental, con el objetivo de “apoyar la transición energética” y fortalecer la producción de vacunas en el país africano. Nadie lo ha votado.
Su orden basado en reglas, como en Siria.",úrsula se va a suráfrica a darle 5.100 millones de dólares de tu dinero a su gobierno antiblanco y antioccidental con el objetivo de apoyar la transición energética y fortalecer la producción de vacunas en el país africano nadie lo ha votado su orden basado en reglas como en siria,50
message42,17.4.2020,12:53:11,UTC+01:00,,"🔴 Diferencias entre la propuesta de VOX de pagar el sueldo íntegro a los trabajadores afectados por
#coronavirus
y la renta básica que propaga el gobierno socialcomunista. 💚 En Vox queremos proteger y recuperar España 🇪🇸 mientras que las rentas básicas son cartillas de racionamiento y propagan la pobreza al modo chavista.",diferencias entre la propuesta de vox de pagar el sueldo íntegro a los trabajadores afectados por coronavirus y la renta básica que propaga el gobierno socialcomunista en vox queremos proteger y recuperar españa mientras que las rentas básicas son cartillas de racionamiento y propagan la pobreza al modo chavista,49
message43,17.4.2020,19:03:11,UTC+01:00,Jorge Buxadé 🇪🇸,"Hoy la delegación de Vox Europa ha pedido en el Parlamento a Europeo que sea la Unión quien inicie una investigación internacional sobre las responsabilidades de China y OMS en la pandemia del coronavirus. El consenso progre lo ha rechazado, complaciente con la OMS.
Periódicos americanos confirman la responsabilidad
https://twitter.com/jorgebuxade/status/1251192567431147522?s=21",hoy la delegación de vox europa ha pedido en el parlamento a europeo que sea la unión quien inicie una investigación internacional sobre las responsabilidades de china y oms en la pandemia del coronavirus el consenso progre lo ha rechazado complaciente con la oms periódicos americanos confirman la responsabilidad,49
message44,17.4.2020,19:54:38,UTC+01:00,Jorge Buxadé 🇪🇸,"VOX presenta de forma coordinada en todas las fiscalías provinciales denuncias para investigar la situación d residencias de mayores y para proteger a los residentes y sus cuidadores. (Hilo)
https://twitter.com/jorgebuxade/status/1251206627136622592?s=21",vox presenta de forma coordinada en todas las fiscalías provinciales denuncias para investigar la situación d residencias de mayores y para proteger a los residentes y sus cuidadores hilo,29
message2251,17.4.2025,19:50:31,UTC+01:00,Jorge Buxadé 🇪🇸,"Tradición y fe. También la recia, vieja y leal Castilla, la abandonada por décadas, tiene su Semana Santa de fe, de calle, de pueblo y de esplendor. Hoy, Ávila.",tradición y fe también la recia vieja y leal castilla la abandonada por décadas tiene su semana santa de fe de calle de pueblo y de esplendor hoy ávila,29
message2403,17.5.2025,13:53:58,UTC+01:00,Jorge Buxadé 🇪🇸,"He hablado claro en
@okdiario
:
👉 Von der Leyen sigue acumulando escándalos.
👉 Starmer, el socialista británico, ahora dice que cerrará fronteras. Tarde.
👉 En Andalucía arrancan olivos para poner placas solares o levantar depuradoras.
👉 En Barcelona, la delincuencia se dispara y por fin admiten que los culpables son extranjeros.
👉 Y mientras tanto, el PP español aplaude en el Congreso del PPE a los que han arruinado Europa.
🔎 Merece la pena verlo. Aquí no hay medias tintas.
📺 Entrevista completa en
@okdiario",he hablado claro en okdiario von der leyen sigue acumulando escándalos starmer el socialista británico ahora dice que cerrará fronteras tarde en andalucía arrancan olivos para poner placas solares o levantar depuradoras en barcelona la delincuencia se dispara y por fin admiten que los culpables son extranjeros y mientras tanto el pp español aplaude en el congreso del ppe a los que han arruinado europa merece la pena verlo aquí no hay medias tintas entrevista completa en okdiario,78
message210,17.6.2020,18:29:55,UTC+01:00,Jorge Buxadé 🇪🇸,"📅 Mañana, 18 de junio, a las 9,40, nos vemos en
@Desayunos_tve
, desde Bruselas.","mañana 18 de junio a las 9,40 nos vemos en desayunos_tve desde bruselas",13
message2578,17.7.2025,18:14:59,UTC+01:00,,"Difunde si te parece un buen resumen de la situación, y con datos ⬆️",difunde si te parece un buen resumen de la situación y con datos,13
message2576,17.7.2025,16:55:45,UTC+01:00,Jorge Buxadé 🇪🇸,"VI Edición del Campus de Patriotas, esta vez, en Valladolid
https://www.diariodevalladolid.es/valladolid/250717/273085/valladolid-acoge-campus-patriota-vox-buxade-rocio-meer.html
Valladolid acoge el campus patriota de VOX con Buxadé y Rocío de Meer",vi edición del campus de patriotas esta vez en valladolid,10
message288,17.9.2020,14:53:15,UTC+01:00,Jorge Buxadé 🇪🇸,"Pocas horas después de condenar que Polonia quiera parar la pedofilia, la Comisión nos coloca un debate sobre el abuso sexual a menores.
El consenso progre se rasga las vestiduras. Pero es más “bla, bla, bla”.
¿Qué hay de las niñas prostituidas en Baleares? PSOE PODEMOS",pocas horas después de condenar que polonia quiera parar la pedofilia la comisión nos coloca un debate sobre el abuso sexual a menores el consenso progre se rasga las vestiduras pero es más bla bla bla qué hay de las niñas prostituidas en baleares psoe podemos,46
message290,17.9.2020,15:25:06,UTC+01:00,Jorge Buxadé 🇪🇸,"🆘 Se acaba de votar en el Parlamento Europeo una Resolución de condena a Polonia.
En el punto 53 el consenso progre “reitera su profunda preocupación...por el proyecto de ley... “Stop Paedophilia”.
Todos los diputados españoles salvo los de VOX Europa han votado a favor.
A la izquierda el texto aprobado; a la derecha la enmienda planteada por diputados polacos de ECR Group que hemos apoyado en Vox.",se acaba de votar en el parlamento europeo una resolución de condena a polonia en el punto 53 el consenso progre reitera su profunda preocupación...por el proyecto de ley stop paedophilia todos los diputados españoles salvo los de vox europa han votado a favor a la izquierda el texto aprobado a la derecha la enmienda planteada por diputados polacos de ecr group que hemos apoyado en vox,67
message291,17.9.2020,22:57:53,UTC+01:00,Jorge Buxadé 🇪🇸,"👥Entrevista a Jorge Buxadé de Vox con Cristina Seguí
🗣 C's BLOQUEA un DEBATE sobre la VULNERACIÓN del DERECHO a la LIBERTAD de PRENSA ESPAÑOLA en EUROPA
🕘22:45
➡️
https://youtu.be/FbdvB_jjlL0",entrevista a jorge buxadé de vox con cristina seguí c's bloquea un debate sobre la vulneración del derecho a la libertad de prensa española en europa 22:45,27
message905,17.9.2022,11:36:52,UTC+01:00,Jorge Buxadé 🇪🇸,"‼️ Comienza la cuenta atrás para *
#VIVA22
* 🇪🇸
La *entrada* al recinto es *LIBRE y GRATUITA* el 8 y 9 de octubre.
✍️ Si te inscribes, recibirás a la entrada un libro que relata la historia de VOX a través de fotografías, además de una pulsera exclusiva.
➡ Entra en:
https://viva22.es",comienza la cuenta atrás para viva22 la entrada al recinto es libre y gratuita el 8 y 9 de octubre si te inscribes recibirás a la entrada un libro que relata la historia de vox a través de fotografías además de una pulsera exclusiva entra en,46
message2772,18.10.2025,00:10:12,UTC+01:00,Jorge Buxadé 🇪🇸,"En 2013 se nacionalizaron españoles 261.000 extranjeros. La cifra más alta de la serie. Luego, siguen 2023 y 2024.
Con Rajoy, 900.000 nuevos españoles
Con Sánchez, más un millón.
Aquí tienes la respuesta a gran parte de las cosas que te preocupan y ocupan. Pero son reversibles",en 2013 se nacionalizaron españoles 261.000 extranjeros la cifra más alta de la serie luego siguen 2023 y 2024 con rajoy 900.000 nuevos españoles con sánchez más un millón aquí tienes la respuesta a gran parte de las cosas que te preocupan y ocupan pero son reversibles,47
message358,18.12.2020,08:19:06,UTC+01:00,Jorge Buxadé 🇪🇸,"Los vídeos de Abascal y Casado en el día que se legalizó la eutanasia: ¿echas en falta algo?
https://www.outono.net/elentir/2020/12/18/los-videos-de-abascal-y-casado-en-el-dia-que-se-legalizo-la-eutanasia-echas-en-falta-algo/",los vídeos de abascal y casado en el día que se legalizó la eutanasia echas en falta algo,18
message1822,18.12.2024,18:37:45,UTC+01:00,Jorge Buxadé 🇪🇸,"Un honor recibir en la reunión de
@PatriotsEP
a
@EdmundoGU
, presidente legítimo y constitucional de Venezuela, a
@MariaCorinaYA
y a su hija Ana, merecedores ganadores del premio Sajarov.
¡Viva Venezuela libre y viva la lucha de los venezolanos libres!",un honor recibir en la reunión de patriotsep a edmundogu presidente legítimo y constitucional de venezuela a mariacorinaya y a su hija ana merecedores ganadores del premio sajarov viva venezuela libre y viva la lucha de los venezolanos libres,39
message2005,18.2.2025,20:34:08,UTC+01:00,Jorge Buxadé 🇪🇸,"🚨 LA COMISIÓN ADMITE QUE DECIDE LO QUE SE PUEDE DECIR EN EUROPA
Hoy, en el Parlamento Europeo, he formulado una pregunta que cualquier ciudadano debería poder responder con claridad:
👉 ¿La libertad de expresión sigue existiendo en la UE, o ya ha sido sustituida por la censura oficial de Bruselas?
La respuesta de la Comisión Europea ha sido una auténtica confesión de parte.
📌 Nos dicen que “todo discurso no es legal”. Es decir, admiten que hay ideas y opiniones que ya no se pueden expresar.
📌 Nos dicen que la Comisión ya está actuando contra plataformas para censurar contenidos.
📌 Nos dicen que el “discurso de odio” no es libertad de expresión.
‼️ Pero, ¿quién decide qué es discurso de odio? Ellos. Sin jueces, sin tribunales, sin control democrático.
Así es como funciona la censura de Bruselas: la verdad les molesta y quieren callarnos.
👉 Si dices que solo hay dos sexos, te censuran.
👉 Si denuncias la inmigración ilegal, te censuran.
👉 Si criticas la agenda 2030, te censuran.
‼️ No buscan proteger a nadie, buscan imponer una dictadura ideológica donde solo se pueda pensar como ellos.
Nosotros no nos sometemos. Defenderemos la verdad, la justicia y la libertad de todos los europeos frente a esta tiranía progresista.",la comisión admite que decide lo que se puede decir en europa hoy en el parlamento europeo he formulado una pregunta que cualquier ciudadano debería poder responder con claridad la libertad de expresión sigue existiendo en la ue o ya ha sido sustituida por la censura oficial de bruselas la respuesta de la comisión europea ha sido una auténtica confesión de parte nos dicen que todo discurso no es legal es decir admiten que hay ideas y opiniones que ya no se pueden expresar nos dicen que la comisión ya está actuando contra plataformas para censurar contenidos nos dicen que el discurso de odio no es libertad de expresión pero quién decide qué es discurso de odio ellos sin jueces sin tribunales sin control democrático así es como funciona la censura de bruselas la verdad les molesta y quieren callarnos si dices que solo hay dos sexos te censuran si denuncias la inmigración ilegal te censuran si criticas la agenda 2030 te censuran no buscan proteger a nadie buscan imponer una dictadura ideológica donde solo se pueda pensar como ellos nosotros no nos sometemos defenderemos la verdad la justicia y la libertad de todos los europeos frente a esta tiranía progresista,201
message2004,18.2.2025,09:27:38,UTC+01:00,Jorge Buxadé 🇪🇸,"Ayer uno de esos zurdos sectarios e indocumentados retó a la comunidad de X con un mensaje propio de la ignorancia que se ha extendido en nuestra sociedad. Merecía una respuesta motivada y moderada 😂😂 basada en datos
🔴🔴🔴 Durante 7 años del régimen de don Miguel Primo de Rivera:
✅500 kilómetros de vía ancha de ferrocarril
✅400 de vía estrecha.
✅El número de automóviles se multiplicó por seis y el de teléfonos por  3,5
✅se construyeron 10.000 kilómetros de carreteras.
✅ Brutal crecimiento industria cemento, acero, aluminio, petróleo.
✅La mortalidad infantil bajó.
✅El gasto en educación aumentó un 36%, en sanidad un 33%, en seguridad social y beneficencia casi un 50%.
✅El sueldo base real aumentó un 6,3%.
✅ Reforma democrática de lo local y provincial.
✅ amplía reforma tributaria criticada por las oligarquías.
✅ creación de CAMPSA y de las confederaciones hidrograficas para llevar agua al mundo rural.
En el mismo tiempo, Sánchez nos ha colocado en las condiciones para el
Colapso total, destruyendo empresas, reduciendo rentabilidad, impulsando el decrecimiento, y la invasión inmigratoria.
https://x.com/alexelzurdo96/status/1891122433614106672?s=52&t=4Dpj8sxD4MIM1vxPLSBcFQ","ayer uno de esos zurdos sectarios e indocumentados retó a la comunidad de x con un mensaje propio de la ignorancia que se ha extendido en nuestra sociedad merecía una respuesta motivada y moderada basada en datos durante 7 años del régimen de don miguel primo de rivera 500 kilómetros de vía ancha de ferrocarril 400 de vía estrecha el número de automóviles se multiplicó por seis y el de teléfonos por 3,5 se construyeron 10.000 kilómetros de carreteras brutal crecimiento industria cemento acero aluminio petróleo la mortalidad infantil bajó el gasto en educación aumentó un 36 en sanidad un 33 en seguridad social y beneficencia casi un 50 el sueldo base real aumentó un 6,3 reforma democrática de lo local y provincial amplía reforma tributaria criticada por las oligarquías creación de campsa y de las confederaciones hidrograficas para llevar agua al mundo rural en el mismo tiempo sánchez nos ha colocado en las condiciones para el colapso total destruyendo empresas reduciendo rentabilidad impulsando el decrecimiento y la invasión inmigratoria",170
message2151,18.3.2025,17:06:08,UTC+01:00,Jorge Buxadé 🇪🇸,En defensa del derecho de propiedad y contra la ocupación ilegal de viviendas.,en defensa del derecho de propiedad y contra la ocupación ilegal de viviendas,13
message47,18.4.2020,01:48:10,UTC+01:00,Jorge Buxadé 🇪🇸,"El lunes, Grande-Marlasca dijo en Cadena SER que el fin de semana habría mascarillas en las farmacias. Los telediarios lo airearon.
Animo a todos los españoles que se lo puedan permitir a acudir mañana a su farmacia más cercana a comprar mascarillas.
https://cadenaser.com/programa/2020/04/13/hoy_por_hoy/1586756541_152355.html",el lunes grande-marlasca dijo en cadena ser que el fin de semana habría mascarillas en las farmacias los telediarios lo airearon animo a todos los españoles que se lo puedan permitir a acudir mañana a su farmacia más cercana a comprar mascarillas,42
message45,18.4.2020,01:05:14,UTC+01:00,Jorge Buxadé 🇪🇸,"Mañana, dijo Grande Marlasca, habrá mascarillas en las farmacias de España para todos los españoles.
Esperemos que no sea otro bulo",mañana dijo grande marlasca habrá mascarillas en las farmacias de españa para todos los españoles esperemos que no sea otro bulo,21
message48,18.4.2020,14:49:31,UTC+01:00,Jorge Buxadé 🇪🇸,⭕️🔴🔴¿ En España hay una sola ley para todos los cultos o impera ya la sharia?,en españa hay una sola ley para todos los cultos o impera ya la sharia,15
message152,18.5.2020,16:56:29,UTC+01:00,Jorge Buxadé 🇪🇸,"📢 ""Ante una situación de desempleo generalizado y para acabar con el efecto llamada, la UE debe dejar claro que ningún extranjero que entre ilegalmente será regularizado"".
https://twitter.com/vox_europa_/status/1262385446631473156?s=21",ante una situación de desempleo generalizado y para acabar con el efecto llamada la ue debe dejar claro que ningún extranjero que entre ilegalmente será regularizado,26
